At time 2022-05-01T00:00:00, tele=1, target=167, exp_time=1
At time 2022-05-02T08:29:00, tele=5, target=478, exp_time=1
At time 2022-05-02T08:30:00, tele=1, target=281, exp_time=1
At time 2022-05-02T08:31:00, tele=2, target=281, exp_time=1
At time 2022-05-02T08:32:00, tele=3, target=281, exp_time=1
At time 2022-05-02T08:33:00, tele=4, target=281, exp_time=1
At time 2022-05-02T08:34:00, tele=5, target=281, exp_time=1
At time 2022-05-02T08:30:00, tele=1, target=170, exp_time=1
At time 2022-05-02T08:31:00, tele=2, target=170, exp_time=1
At time 2022-05-02T08:32:00, tele=3, target=170, exp_time=1
At time 2022-05-02T08:33:00, tele=4, target=170, exp_time=1
At time 2022-05-02T08:34:00, tele=5, target=170, exp_time=1
At time 2022-05-02T08:30:00, tele=1, target=451, exp_time=1
At time 2022-05-02T08:31:00, tele=2, target=451, exp_time=1
At time 2022-05-02T08:32:00, tele=3, target=451, exp_time=1
At time 2022-05-02T08:33:00, tele=4, target=451, exp_time=1
At time 2022-05-02T08:34:00, tele=5, target=451, exp_time=1
At time 2022-05-02T08:35:00, tele=1, target=283, exp_time=1
At time 2022-05-02T08:36:00, tele=2, target=283, exp_time=1
At time 2022-05-02T08:37:00, tele=3, target=283, exp_time=1
At time 2022-05-02T08:38:00, tele=4, target=283, exp_time=1
At time 2022-05-02T08:39:00, tele=5, target=283, exp_time=1
At time 2022-05-02T08:35:00, tele=1, target=425, exp_time=1
At time 2022-05-02T08:36:00, tele=2, target=425, exp_time=1
At time 2022-05-02T08:37:00, tele=3, target=425, exp_time=1
At time 2022-05-02T08:38:00, tele=4, target=425, exp_time=1
At time 2022-05-02T08:39:00, tele=5, target=425, exp_time=1
At time 2022-05-02T08:35:00, tele=1, target=171, exp_time=1
At time 2022-05-02T08:36:00, tele=2, target=171, exp_time=1
At time 2022-05-02T08:37:00, tele=3, target=171, exp_time=1
At time 2022-05-02T08:38:00, tele=4, target=171, exp_time=1
At time 2022-05-02T08:39:00, tele=5, target=171, exp_time=1
At time 2022-05-02T08:40:00, tele=1, target=284, exp_time=1
At time 2022-05-02T08:41:00, tele=2, target=284, exp_time=1
At time 2022-05-02T08:42:00, tele=3, target=284, exp_time=1
At time 2022-05-02T08:43:00, tele=4, target=284, exp_time=1
At time 2022-05-02T08:44:00, tele=5, target=284, exp_time=1
At time 2022-05-02T08:40:00, tele=1, target=180, exp_time=1
At time 2022-05-02T08:41:00, tele=2, target=180, exp_time=1
At time 2022-05-02T08:42:00, tele=3, target=180, exp_time=1
At time 2022-05-02T08:43:00, tele=4, target=180, exp_time=1
At time 2022-05-02T08:44:00, tele=5, target=180, exp_time=1
At time 2022-05-02T08:40:00, tele=1, target=273, exp_time=1
At time 2022-05-02T08:41:00, tele=2, target=273, exp_time=1
At time 2022-05-02T08:42:00, tele=3, target=273, exp_time=1
At time 2022-05-02T08:43:00, tele=4, target=273, exp_time=1
At time 2022-05-02T08:44:00, tele=5, target=273, exp_time=1
At time 2022-05-02T08:45:00, tele=1, target=188, exp_time=1
At time 2022-05-02T08:46:00, tele=2, target=188, exp_time=1
At time 2022-05-02T08:47:00, tele=3, target=188, exp_time=1
At time 2022-05-02T08:48:00, tele=4, target=188, exp_time=1
At time 2022-05-02T08:49:00, tele=5, target=188, exp_time=1
At time 2022-05-02T08:45:00, tele=1, target=426, exp_time=1
At time 2022-05-02T08:46:00, tele=2, target=426, exp_time=1
At time 2022-05-02T08:47:00, tele=3, target=426, exp_time=1
At time 2022-05-02T08:48:00, tele=4, target=426, exp_time=1
At time 2022-05-02T08:49:00, tele=5, target=426, exp_time=1
At time 2022-05-02T08:50:00, tele=1, target=190, exp_time=1
At time 2022-05-02T08:51:00, tele=2, target=190, exp_time=1
At time 2022-05-02T08:52:00, tele=3, target=190, exp_time=1
At time 2022-05-02T08:53:00, tele=4, target=190, exp_time=1
At time 2022-05-02T08:54:00, tele=5, target=190, exp_time=1
At time 2022-05-02T08:55:00, tele=1, target=189, exp_time=1
At time 2022-05-02T08:56:00, tele=2, target=189, exp_time=1
At time 2022-05-02T08:57:00, tele=3, target=189, exp_time=1
At time 2022-05-02T08:58:00, tele=4, target=189, exp_time=1
At time 2022-05-02T08:59:00, tele=5, target=189, exp_time=1
At time 2022-05-02T09:00:00, tele=1, target=191, exp_time=1
At time 2022-05-02T09:01:00, tele=2, target=191, exp_time=1
At time 2022-05-02T09:02:00, tele=3, target=191, exp_time=1
At time 2022-05-02T09:03:00, tele=4, target=191, exp_time=1
At time 2022-05-02T09:04:00, tele=5, target=191, exp_time=1
At time 2022-05-02T09:05:00, tele=1, target=172, exp_time=1
At time 2022-05-02T09:06:00, tele=2, target=172, exp_time=1
At time 2022-05-02T09:07:00, tele=3, target=172, exp_time=1
At time 2022-05-02T09:08:00, tele=4, target=172, exp_time=1
At time 2022-05-02T09:09:00, tele=5, target=172, exp_time=1
At time 2022-05-02T09:10:00, tele=1, target=428, exp_time=1
At time 2022-05-02T09:11:00, tele=2, target=428, exp_time=1
At time 2022-05-02T09:12:00, tele=3, target=428, exp_time=1
At time 2022-05-02T09:13:00, tele=4, target=428, exp_time=1
At time 2022-05-02T09:14:00, tele=5, target=428, exp_time=1
At time 2022-05-02T09:15:00, tele=1, target=436, exp_time=1
At time 2022-05-02T09:16:00, tele=2, target=436, exp_time=1
At time 2022-05-02T09:17:00, tele=3, target=436, exp_time=1
At time 2022-05-02T09:18:00, tele=4, target=436, exp_time=1
At time 2022-05-02T09:19:00, tele=5, target=436, exp_time=1
At time 2022-05-02T09:20:00, tele=1, target=427, exp_time=1
At time 2022-05-02T09:21:00, tele=2, target=427, exp_time=1
At time 2022-05-02T09:22:00, tele=3, target=427, exp_time=1
At time 2022-05-02T09:23:00, tele=4, target=427, exp_time=1
At time 2022-05-02T09:24:00, tele=5, target=427, exp_time=1
At time 2022-05-02T09:25:00, tele=1, target=437, exp_time=1
At time 2022-05-02T09:26:00, tele=2, target=437, exp_time=1
At time 2022-05-02T09:27:00, tele=3, target=437, exp_time=1
At time 2022-05-02T09:28:00, tele=4, target=437, exp_time=1
At time 2022-05-02T09:29:00, tele=5, target=437, exp_time=1
At time 2022-05-02T09:30:00, tele=1, target=429, exp_time=1
At time 2022-05-02T09:31:00, tele=2, target=429, exp_time=1
At time 2022-05-02T09:32:00, tele=3, target=429, exp_time=1
At time 2022-05-02T09:33:00, tele=4, target=429, exp_time=1
At time 2022-05-02T09:34:00, tele=5, target=429, exp_time=1
At time 2022-05-02T09:35:00, tele=1, target=438, exp_time=1
At time 2022-05-02T09:36:00, tele=2, target=438, exp_time=1
At time 2022-05-02T09:37:00, tele=3, target=438, exp_time=1
At time 2022-05-02T09:38:00, tele=4, target=438, exp_time=1
At time 2022-05-02T09:39:00, tele=5, target=438, exp_time=1
At time 2022-05-02T09:40:00, tele=1, target=274, exp_time=1
At time 2022-05-02T09:41:00, tele=2, target=274, exp_time=1
At time 2022-05-02T09:42:00, tele=3, target=274, exp_time=1
At time 2022-05-02T09:43:00, tele=4, target=274, exp_time=1
At time 2022-05-02T09:44:00, tele=5, target=274, exp_time=1
At time 2022-05-02T09:45:00, tele=1, target=440, exp_time=1
At time 2022-05-02T09:46:00, tele=2, target=440, exp_time=1
At time 2022-05-02T09:47:00, tele=3, target=440, exp_time=1
At time 2022-05-02T09:48:00, tele=4, target=440, exp_time=1
At time 2022-05-02T09:49:00, tele=5, target=440, exp_time=1
At time 2022-05-02T09:50:00, tele=1, target=181, exp_time=1
At time 2022-05-02T09:51:00, tele=2, target=181, exp_time=1
At time 2022-05-02T09:52:00, tele=3, target=181, exp_time=1
At time 2022-05-02T09:53:00, tele=4, target=181, exp_time=1
At time 2022-05-02T09:54:00, tele=5, target=181, exp_time=1
At time 2022-05-02T09:55:00, tele=1, target=264, exp_time=1
At time 2022-05-02T09:56:00, tele=2, target=264, exp_time=1
At time 2022-05-02T09:57:00, tele=3, target=264, exp_time=1
At time 2022-05-02T09:58:00, tele=4, target=264, exp_time=1
At time 2022-05-02T09:59:00, tele=5, target=264, exp_time=1
At time 2022-05-02T10:00:00, tele=1, target=439, exp_time=1
At time 2022-05-02T10:01:00, tele=2, target=439, exp_time=1
At time 2022-05-02T10:02:00, tele=3, target=439, exp_time=1
At time 2022-05-02T10:03:00, tele=4, target=439, exp_time=1
At time 2022-05-02T10:04:00, tele=5, target=439, exp_time=1
At time 2022-05-02T10:05:00, tele=1, target=173, exp_time=1
At time 2022-05-02T10:06:00, tele=2, target=173, exp_time=1
At time 2022-05-02T10:07:00, tele=3, target=173, exp_time=1
At time 2022-05-02T10:08:00, tele=4, target=173, exp_time=1
At time 2022-05-02T10:09:00, tele=5, target=173, exp_time=1
At time 2022-05-02T10:10:00, tele=1, target=454, exp_time=1
At time 2022-05-02T10:11:00, tele=2, target=454, exp_time=1
At time 2022-05-02T10:12:00, tele=3, target=454, exp_time=1
At time 2022-05-02T10:13:00, tele=4, target=454, exp_time=1
At time 2022-05-02T10:14:00, tele=5, target=454, exp_time=1
At time 2022-05-02T10:15:00, tele=1, target=463, exp_time=1
At time 2022-05-02T10:16:00, tele=2, target=463, exp_time=1
At time 2022-05-02T10:17:00, tele=3, target=463, exp_time=1
At time 2022-05-02T10:18:00, tele=4, target=463, exp_time=1
At time 2022-05-02T10:19:00, tele=5, target=463, exp_time=1
At time 2022-05-02T10:20:00, tele=1, target=430, exp_time=1
At time 2022-05-02T10:21:00, tele=2, target=430, exp_time=1
At time 2022-05-02T10:22:00, tele=3, target=430, exp_time=1
At time 2022-05-02T10:23:00, tele=4, target=430, exp_time=1
At time 2022-05-02T10:24:00, tele=5, target=430, exp_time=1
At time 2022-05-02T10:25:00, tele=1, target=465, exp_time=1
At time 2022-05-02T10:26:00, tele=2, target=465, exp_time=1
At time 2022-05-02T10:27:00, tele=3, target=465, exp_time=1
At time 2022-05-02T10:28:00, tele=4, target=465, exp_time=1
At time 2022-05-02T10:29:00, tele=5, target=465, exp_time=1
At time 2022-05-02T10:30:00, tele=1, target=275, exp_time=1
At time 2022-05-02T10:31:00, tele=2, target=275, exp_time=1
At time 2022-05-02T10:32:00, tele=3, target=275, exp_time=1
At time 2022-05-02T10:33:00, tele=4, target=275, exp_time=1
At time 2022-05-02T10:34:00, tele=5, target=275, exp_time=1
At time 2022-05-02T10:35:00, tele=1, target=419, exp_time=1
At time 2022-05-02T10:36:00, tele=2, target=419, exp_time=1
At time 2022-05-02T10:37:00, tele=3, target=419, exp_time=1
At time 2022-05-02T10:38:00, tele=4, target=419, exp_time=1
At time 2022-05-02T10:39:00, tele=5, target=419, exp_time=1
At time 2022-05-02T10:40:00, tele=1, target=265, exp_time=1
At time 2022-05-02T10:41:00, tele=2, target=265, exp_time=1
At time 2022-05-02T10:42:00, tele=3, target=265, exp_time=1
At time 2022-05-02T10:43:00, tele=4, target=265, exp_time=1
At time 2022-05-02T10:44:00, tele=5, target=265, exp_time=1
At time 2022-05-02T10:45:00, tele=1, target=174, exp_time=1
At time 2022-05-02T10:46:00, tele=2, target=174, exp_time=1
At time 2022-05-02T10:47:00, tele=3, target=174, exp_time=1
At time 2022-05-02T10:48:00, tele=4, target=174, exp_time=1
At time 2022-05-02T10:49:00, tele=5, target=174, exp_time=1
At time 2022-05-02T10:50:00, tele=1, target=455, exp_time=1
At time 2022-05-02T10:51:00, tele=2, target=455, exp_time=1
At time 2022-05-02T10:52:00, tele=3, target=455, exp_time=1
At time 2022-05-02T10:53:00, tele=4, target=455, exp_time=1
At time 2022-05-02T10:54:00, tele=5, target=455, exp_time=1
At time 2022-05-02T10:55:00, tele=1, target=266, exp_time=1
At time 2022-05-02T10:56:00, tele=2, target=266, exp_time=1
At time 2022-05-02T10:57:00, tele=3, target=266, exp_time=1
At time 2022-05-02T10:58:00, tele=4, target=266, exp_time=1
At time 2022-05-02T10:59:00, tele=5, target=266, exp_time=1
At time 2022-05-02T11:00:00, tele=1, target=182, exp_time=1
At time 2022-05-02T11:01:00, tele=2, target=182, exp_time=1
At time 2022-05-02T11:02:00, tele=3, target=182, exp_time=1
At time 2022-05-02T11:03:00, tele=4, target=182, exp_time=1
At time 2022-05-02T11:04:00, tele=5, target=182, exp_time=1
At time 2022-05-02T11:05:00, tele=1, target=464, exp_time=1
At time 2022-05-02T11:06:00, tele=2, target=464, exp_time=1
At time 2022-05-02T11:07:00, tele=3, target=464, exp_time=1
At time 2022-05-02T11:08:00, tele=4, target=464, exp_time=1
At time 2022-05-02T11:09:00, tele=5, target=464, exp_time=1
At time 2022-05-02T11:10:00, tele=1, target=431, exp_time=1
At time 2022-05-02T11:11:00, tele=2, target=431, exp_time=1
At time 2022-05-02T11:12:00, tele=3, target=431, exp_time=1
At time 2022-05-02T11:13:00, tele=4, target=431, exp_time=1
At time 2022-05-02T11:14:00, tele=5, target=431, exp_time=1
At time 2022-05-02T11:15:00, tele=1, target=268, exp_time=1
At time 2022-05-02T11:16:00, tele=2, target=268, exp_time=1
At time 2022-05-02T11:17:00, tele=3, target=268, exp_time=1
At time 2022-05-02T11:18:00, tele=4, target=268, exp_time=1
At time 2022-05-02T11:19:00, tele=5, target=268, exp_time=1
At time 2022-05-02T11:20:00, tele=1, target=452, exp_time=1
At time 2022-05-02T11:21:00, tele=2, target=452, exp_time=1
At time 2022-05-02T11:22:00, tele=3, target=452, exp_time=1
At time 2022-05-02T11:23:00, tele=4, target=452, exp_time=1
At time 2022-05-02T11:24:00, tele=5, target=452, exp_time=1
At time 2022-05-02T11:25:00, tele=1, target=423, exp_time=1
At time 2022-05-02T11:26:00, tele=2, target=423, exp_time=1
At time 2022-05-02T11:27:00, tele=3, target=423, exp_time=1
At time 2022-05-02T11:28:00, tele=4, target=423, exp_time=1
At time 2022-05-02T11:29:00, tele=5, target=423, exp_time=1
At time 2022-05-02T11:30:00, tele=1, target=276, exp_time=1
At time 2022-05-02T11:31:00, tele=2, target=276, exp_time=1
At time 2022-05-02T11:32:00, tele=3, target=276, exp_time=1
At time 2022-05-02T11:33:00, tele=4, target=276, exp_time=1
At time 2022-05-02T11:34:00, tele=5, target=276, exp_time=1
At time 2022-05-02T11:35:00, tele=1, target=420, exp_time=1
At time 2022-05-02T11:36:00, tele=2, target=420, exp_time=1
At time 2022-05-02T11:37:00, tele=3, target=420, exp_time=1
At time 2022-05-02T11:38:00, tele=4, target=420, exp_time=1
At time 2022-05-02T11:39:00, tele=5, target=420, exp_time=1
At time 2022-05-02T11:40:00, tele=1, target=453, exp_time=1
At time 2022-05-02T11:41:00, tele=2, target=453, exp_time=1
At time 2022-05-02T11:42:00, tele=3, target=453, exp_time=1
At time 2022-05-02T11:43:00, tele=4, target=453, exp_time=1
At time 2022-05-02T11:44:00, tele=5, target=453, exp_time=1
At time 2022-05-02T11:45:00, tele=1, target=467, exp_time=1
At time 2022-05-02T11:46:00, tele=2, target=467, exp_time=1
At time 2022-05-02T11:47:00, tele=3, target=467, exp_time=1
At time 2022-05-02T11:48:00, tele=4, target=467, exp_time=1
At time 2022-05-02T11:49:00, tele=5, target=467, exp_time=1
At time 2022-05-02T11:50:00, tele=1, target=267, exp_time=1
At time 2022-05-02T11:51:00, tele=2, target=267, exp_time=1
At time 2022-05-02T11:52:00, tele=3, target=267, exp_time=1
At time 2022-05-02T11:53:00, tele=4, target=267, exp_time=1
At time 2022-05-02T11:54:00, tele=5, target=267, exp_time=1
At time 2022-05-02T11:55:00, tele=1, target=456, exp_time=1
At time 2022-05-02T11:56:00, tele=2, target=456, exp_time=1
At time 2022-05-02T11:57:00, tele=3, target=456, exp_time=1
At time 2022-05-02T11:58:00, tele=4, target=456, exp_time=1
At time 2022-05-02T11:59:00, tele=5, target=456, exp_time=1
At time 2022-05-02T12:00:00, tele=1, target=466, exp_time=1
At time 2022-05-02T12:01:00, tele=2, target=466, exp_time=1
At time 2022-05-02T12:02:00, tele=3, target=466, exp_time=1
At time 2022-05-02T12:03:00, tele=4, target=466, exp_time=1
At time 2022-05-02T12:04:00, tele=5, target=466, exp_time=1
At time 2022-05-02T12:05:00, tele=1, target=183, exp_time=1
At time 2022-05-02T12:06:00, tele=2, target=183, exp_time=1
At time 2022-05-02T12:07:00, tele=3, target=183, exp_time=1
At time 2022-05-02T12:08:00, tele=4, target=183, exp_time=1
At time 2022-05-02T12:09:00, tele=5, target=183, exp_time=1
At time 2022-05-02T12:10:00, tele=1, target=468, exp_time=1
At time 2022-05-02T12:11:00, tele=2, target=468, exp_time=1
At time 2022-05-02T12:12:00, tele=3, target=468, exp_time=1
At time 2022-05-02T12:13:00, tele=4, target=468, exp_time=1
At time 2022-05-02T12:14:00, tele=5, target=468, exp_time=1
At time 2022-05-02T12:15:00, tele=1, target=269, exp_time=1
At time 2022-05-02T12:16:00, tele=2, target=269, exp_time=1
At time 2022-05-02T12:17:00, tele=3, target=269, exp_time=1
At time 2022-05-02T12:18:00, tele=4, target=269, exp_time=1
At time 2022-05-02T12:19:00, tele=5, target=269, exp_time=1
At time 2022-05-02T12:20:00, tele=1, target=421, exp_time=1
At time 2022-05-02T12:21:00, tele=2, target=421, exp_time=1
At time 2022-05-02T12:22:00, tele=3, target=421, exp_time=1
At time 2022-05-02T12:23:00, tele=4, target=421, exp_time=1
At time 2022-05-02T12:24:00, tele=5, target=421, exp_time=1
At time 2022-05-02T12:25:00, tele=1, target=277, exp_time=1
At time 2022-05-02T12:26:00, tele=2, target=277, exp_time=1
At time 2022-05-02T12:27:00, tele=3, target=277, exp_time=1
At time 2022-05-02T12:28:00, tele=4, target=277, exp_time=1
At time 2022-05-02T12:29:00, tele=5, target=277, exp_time=1
At time 2022-05-02T12:30:00, tele=1, target=469, exp_time=1
At time 2022-05-02T12:31:00, tele=2, target=469, exp_time=1
At time 2022-05-02T12:32:00, tele=3, target=469, exp_time=1
At time 2022-05-02T12:33:00, tele=4, target=469, exp_time=1
At time 2022-05-02T12:34:00, tele=5, target=469, exp_time=1
At time 2022-05-02T12:35:00, tele=1, target=177, exp_time=1
At time 2022-05-02T12:36:00, tele=2, target=177, exp_time=1
At time 2022-05-02T12:37:00, tele=3, target=177, exp_time=1
At time 2022-05-02T12:38:00, tele=4, target=177, exp_time=1
At time 2022-05-02T12:39:00, tele=5, target=177, exp_time=1
At time 2022-05-02T12:40:00, tele=1, target=470, exp_time=1
At time 2022-05-02T12:41:00, tele=2, target=470, exp_time=1
At time 2022-05-02T12:42:00, tele=3, target=470, exp_time=1
At time 2022-05-02T12:43:00, tele=4, target=470, exp_time=1
At time 2022-05-02T12:44:00, tele=5, target=470, exp_time=1
At time 2022-05-02T12:45:00, tele=1, target=270, exp_time=1
At time 2022-05-02T12:46:00, tele=2, target=270, exp_time=1
At time 2022-05-02T12:47:00, tele=3, target=270, exp_time=1
At time 2022-05-02T12:48:00, tele=4, target=270, exp_time=1
At time 2022-05-02T12:49:00, tele=5, target=270, exp_time=1
At time 2022-05-02T12:50:00, tele=1, target=422, exp_time=1
At time 2022-05-02T12:51:00, tele=2, target=422, exp_time=1
At time 2022-05-02T12:52:00, tele=3, target=422, exp_time=1
At time 2022-05-02T12:53:00, tele=4, target=422, exp_time=1
At time 2022-05-02T12:54:00, tele=5, target=422, exp_time=1
At time 2022-05-02T12:55:00, tele=1, target=471, exp_time=1
At time 2022-05-02T12:56:00, tele=2, target=471, exp_time=1
At time 2022-05-02T12:57:00, tele=3, target=471, exp_time=1
At time 2022-05-02T12:58:00, tele=4, target=471, exp_time=1
At time 2022-05-02T12:59:00, tele=5, target=471, exp_time=1
At time 2022-05-02T13:00:00, tele=1, target=433, exp_time=1
At time 2022-05-02T13:01:00, tele=2, target=433, exp_time=1
At time 2022-05-02T13:02:00, tele=3, target=433, exp_time=1
At time 2022-05-02T13:03:00, tele=4, target=433, exp_time=1
At time 2022-05-02T13:04:00, tele=5, target=433, exp_time=1
At time 2022-05-02T13:05:00, tele=1, target=424, exp_time=1
At time 2022-05-02T13:06:00, tele=2, target=424, exp_time=1
At time 2022-05-02T13:07:00, tele=3, target=424, exp_time=1
At time 2022-05-02T13:08:00, tele=4, target=424, exp_time=1
At time 2022-05-02T13:09:00, tele=5, target=424, exp_time=1
At time 2022-05-02T13:10:00, tele=1, target=184, exp_time=1
At time 2022-05-02T13:11:00, tele=2, target=184, exp_time=1
At time 2022-05-02T13:12:00, tele=3, target=184, exp_time=1
At time 2022-05-02T13:13:00, tele=4, target=184, exp_time=1
At time 2022-05-02T13:14:00, tele=5, target=184, exp_time=1
At time 2022-05-02T13:15:00, tele=1, target=278, exp_time=1
At time 2022-05-02T13:16:00, tele=2, target=278, exp_time=1
At time 2022-05-02T13:17:00, tele=3, target=278, exp_time=1
At time 2022-05-02T13:18:00, tele=4, target=278, exp_time=1
At time 2022-05-02T13:19:00, tele=5, target=278, exp_time=1
At time 2022-05-02T13:20:00, tele=1, target=449, exp_time=1
At time 2022-05-02T13:21:00, tele=2, target=449, exp_time=1
At time 2022-05-02T13:22:00, tele=3, target=449, exp_time=1
At time 2022-05-02T13:23:00, tele=4, target=449, exp_time=1
At time 2022-05-02T13:24:00, tele=5, target=449, exp_time=1
At time 2022-05-02T13:25:00, tele=1, target=725, exp_time=1
At time 2022-05-02T13:26:00, tele=2, target=725, exp_time=1
At time 2022-05-02T13:27:00, tele=3, target=725, exp_time=1
At time 2022-05-02T13:28:00, tele=4, target=725, exp_time=1
At time 2022-05-02T13:29:00, tele=5, target=725, exp_time=1
At time 2022-05-02T13:30:00, tele=1, target=432, exp_time=1
At time 2022-05-02T13:31:00, tele=2, target=432, exp_time=1
At time 2022-05-02T13:32:00, tele=3, target=432, exp_time=1
At time 2022-05-02T13:33:00, tele=4, target=432, exp_time=1
At time 2022-05-02T13:34:00, tele=5, target=432, exp_time=1
At time 2022-05-02T13:35:00, tele=1, target=472, exp_time=1
At time 2022-05-02T13:36:00, tele=2, target=472, exp_time=1
At time 2022-05-02T13:37:00, tele=3, target=472, exp_time=1
At time 2022-05-02T13:38:00, tele=4, target=472, exp_time=1
At time 2022-05-02T13:39:00, tele=5, target=472, exp_time=1
At time 2022-05-02T13:40:00, tele=1, target=457, exp_time=1
At time 2022-05-02T13:41:00, tele=2, target=457, exp_time=1
At time 2022-05-02T13:42:00, tele=3, target=457, exp_time=1
At time 2022-05-02T13:43:00, tele=4, target=457, exp_time=1
At time 2022-05-02T13:44:00, tele=5, target=457, exp_time=1
At time 2022-05-02T13:45:00, tele=1, target=434, exp_time=1
At time 2022-05-02T13:46:00, tele=2, target=434, exp_time=1
At time 2022-05-02T13:47:00, tele=3, target=434, exp_time=1
At time 2022-05-02T13:48:00, tele=4, target=434, exp_time=1
At time 2022-05-02T13:49:00, tele=5, target=434, exp_time=1
At time 2022-05-02T13:50:00, tele=1, target=473, exp_time=1
At time 2022-05-02T13:51:00, tele=2, target=473, exp_time=1
At time 2022-05-02T13:52:00, tele=3, target=473, exp_time=1
At time 2022-05-02T13:53:00, tele=4, target=473, exp_time=1
At time 2022-05-02T13:54:00, tele=5, target=473, exp_time=1
At time 2022-05-02T13:55:00, tele=1, target=458, exp_time=1
At time 2022-05-02T13:56:00, tele=2, target=458, exp_time=1
At time 2022-05-02T13:57:00, tele=3, target=458, exp_time=1
At time 2022-05-02T13:58:00, tele=4, target=458, exp_time=1
At time 2022-05-02T13:59:00, tele=5, target=458, exp_time=1
At time 2022-05-02T14:00:00, tele=1, target=271, exp_time=1
At time 2022-05-02T14:01:00, tele=2, target=271, exp_time=1
At time 2022-05-02T14:02:00, tele=3, target=271, exp_time=1
At time 2022-05-02T14:03:00, tele=4, target=271, exp_time=1
At time 2022-05-02T14:04:00, tele=5, target=271, exp_time=1
At time 2022-05-02T14:05:00, tele=1, target=726, exp_time=1
At time 2022-05-02T14:06:00, tele=2, target=726, exp_time=1
At time 2022-05-02T14:07:00, tele=3, target=726, exp_time=1
At time 2022-05-02T14:08:00, tele=4, target=726, exp_time=1
At time 2022-05-02T14:09:00, tele=5, target=726, exp_time=1
At time 2022-05-02T14:10:00, tele=1, target=474, exp_time=1
At time 2022-05-02T14:11:00, tele=2, target=474, exp_time=1
At time 2022-05-02T14:12:00, tele=3, target=474, exp_time=1
At time 2022-05-02T14:13:00, tele=4, target=474, exp_time=1
At time 2022-05-02T14:14:00, tele=5, target=474, exp_time=1
At time 2022-05-02T14:15:00, tele=1, target=185, exp_time=1
At time 2022-05-02T14:16:00, tele=2, target=185, exp_time=1
At time 2022-05-02T14:17:00, tele=3, target=185, exp_time=1
At time 2022-05-02T14:18:00, tele=4, target=185, exp_time=1
At time 2022-05-02T14:19:00, tele=5, target=185, exp_time=1
At time 2022-05-02T14:20:00, tele=1, target=167, exp_time=1
At time 2022-05-02T14:21:00, tele=2, target=167, exp_time=1
At time 2022-05-02T14:22:00, tele=3, target=167, exp_time=1
At time 2022-05-02T14:23:00, tele=4, target=167, exp_time=1
At time 2022-05-02T14:24:00, tele=5, target=167, exp_time=1
At time 2022-05-02T14:25:00, tele=1, target=279, exp_time=1
At time 2022-05-02T14:26:00, tele=2, target=279, exp_time=1
At time 2022-05-02T14:27:00, tele=3, target=279, exp_time=1
At time 2022-05-02T14:28:00, tele=4, target=279, exp_time=1
At time 2022-05-02T14:29:00, tele=5, target=279, exp_time=1
At time 2022-05-02T14:30:00, tele=1, target=450, exp_time=1
At time 2022-05-02T14:31:00, tele=2, target=450, exp_time=1
At time 2022-05-02T14:32:00, tele=3, target=450, exp_time=1
At time 2022-05-02T14:33:00, tele=4, target=450, exp_time=1
At time 2022-05-02T14:34:00, tele=5, target=450, exp_time=1
At time 2022-05-02T14:35:00, tele=1, target=459, exp_time=1
At time 2022-05-02T14:36:00, tele=2, target=459, exp_time=1
At time 2022-05-02T14:37:00, tele=3, target=459, exp_time=1
At time 2022-05-02T14:38:00, tele=4, target=459, exp_time=1
At time 2022-05-02T14:39:00, tele=5, target=459, exp_time=1
At time 2022-05-02T14:40:00, tele=1, target=186, exp_time=1
At time 2022-05-02T14:41:00, tele=2, target=186, exp_time=1
At time 2022-05-02T14:42:00, tele=3, target=186, exp_time=1
At time 2022-05-02T14:43:00, tele=4, target=186, exp_time=1
At time 2022-05-02T14:44:00, tele=5, target=186, exp_time=1
At time 2022-05-02T14:45:00, tele=1, target=168, exp_time=1
At time 2022-05-02T14:46:00, tele=2, target=168, exp_time=1
At time 2022-05-02T14:47:00, tele=3, target=168, exp_time=1
At time 2022-05-02T14:48:00, tele=4, target=168, exp_time=1
At time 2022-05-02T14:49:00, tele=5, target=168, exp_time=1
At time 2022-05-02T14:50:00, tele=1, target=435, exp_time=1
At time 2022-05-02T14:51:00, tele=2, target=435, exp_time=1
At time 2022-05-02T14:52:00, tele=3, target=435, exp_time=1
At time 2022-05-02T14:53:00, tele=4, target=435, exp_time=1
At time 2022-05-02T14:54:00, tele=5, target=435, exp_time=1
At time 2022-05-02T14:55:00, tele=1, target=187, exp_time=1
At time 2022-05-02T14:56:00, tele=2, target=187, exp_time=1
At time 2022-05-02T14:57:00, tele=3, target=187, exp_time=1
At time 2022-05-02T14:58:00, tele=4, target=187, exp_time=1
At time 2022-05-02T14:59:00, tele=5, target=187, exp_time=1
At time 2022-05-02T15:00:00, tele=1, target=169, exp_time=1
At time 2022-05-02T15:01:00, tele=2, target=169, exp_time=1
At time 2022-05-02T15:02:00, tele=3, target=169, exp_time=1
At time 2022-05-02T15:03:00, tele=4, target=169, exp_time=1
At time 2022-05-02T15:04:00, tele=5, target=169, exp_time=1
At time 2022-05-02T15:05:00, tele=1, target=475, exp_time=1
At time 2022-05-02T15:06:00, tele=2, target=475, exp_time=1
At time 2022-05-02T15:07:00, tele=3, target=475, exp_time=1
At time 2022-05-02T15:08:00, tele=4, target=475, exp_time=1
At time 2022-05-02T15:09:00, tele=5, target=475, exp_time=1
